"AU=Kachalia, Allen or"
"AU=Kacmarek, Robert or"
"AU=Kaczmarek, Elzbieta or"
"AU=Kaczynski, Karen or"
"AU=Kadoch, Cigall or"
"AU=Kaelin, William or"
"AU=Kaeser, Pascal or"
"AU=Kafatos, Fotis or"
"AU=Kafka, Martin or"
"AU=Kagan, Jonathan or"
"AU=Kahn, Barbara or"
"AU=Kahn, C. or"
"AU=Kahn, Michael or"
"AU=Kahne, Daniel or"
"AU=Kaimal, Anjali or"
"AU=Kaiser, Ursula or"
"AU=Kaittanis, Charalambos or"
"AU=Kalaany, Nada or"
"AU=Kalenderian, Elisabeth or"
"AU=Kales, Stephen or"
"AU=Kalinchuk, Anna or"
"AU=Kalish, Leslie or"
"AU=Kalow, Bruce or"
"AU=Kalpathy-Cramer, Jayashree or"
"AU=Kalra, Mannudeep or"
"AU=Ramesh, Avinash or"
"AU=Kamenker-Orlov, Yelena or"
"AU=Kamin, Daniel or"
"AU=Kammerer, Betsy or"
"AU=Kanaoka, Yoshihide or"
"AU=Kanarek, David or"
"AU=Kandel, Ruth or"
"AU=Kane, Barbara or"
"AU=Kane, Kay or"
"AU=Kane, Nancy or"
"AU=Kane, Robert or"
"AU=Kane-Wanger, Gwendolyn or"
"AU=Kaneki, Masao or"
"AU=Kang, Jae or"
"AU=Kang, James or"
"AU=Kang, Jing or"
"AU=Kang, Peter or"
"AU=Kangas, Brian or"
"AU=Kanki, Phyllis or"
"AU=Kannam, Joseph or"
"AU=Kantoff, Philip or"
"AU=Kantrowitz, Judy or"
"AU=Kantrowitz, Paul or"
"AU=Kao, Ann or"
"AU=Kaplan, Cynthia or"
"AU=Kaplan, Irving or"
"AU=Kaplan, Joshua or"
"AU=Kaplan, Lee or"
"AU=Kaptchuk, Ted or"
"AU=Kapur, Kush or"
"AU=Kapur, Tina or"
"AU=Karamouz, Nasser or"
"AU=Karchmer, Adolf or"
"AU=Karlin, Lawrence or"
"AU=Karlson, Elizabeth or"
"AU=Karmacharya, Rakesh or"
"AU=Karnoub, Antoine or"
"AU=Karnovsky, Morris or"
"AU=Karp, Jeffrey or"
"AU=Karumanchi, S. or"
"AU=Kashiwagi, Satoshi or"
"AU=Kasper, Dennis or"
"AU=Kasper, Ekkehard or"
"AU=Kasper, Jennifer or"
"AU=Kassels, Gerald or"
"AU=Kasser, James or"
"AU=Kassis, Amin or"
"AU=Kates, William or"
"AU=Kathiresan, Sekar or"
"AU=Kattapuram, Susan or"
"AU=Katz, Aubrey or"
"AU=Katz, Eliot or"
"AU=Katz, Harvey or"
"AU=Katz, Howard or"
"AU=Katz, Ingrid or"
"AU=Katz, Jeffrey or"
"AU=Katz, Joel or"
"AU=Katzman, Laurie or"
"AU=Kauffman, Carol or"
"AU=Kauffman, Janice or"
"AU=Kaufman, Diane or"
"AU=Kaufman, Donald or"
"AU=Kaufman, Gail or"
"AU=Kaufman, Marc or"
"AU=Kaufman, Richard or"
"AU=Kawachi, Ichiro or"
"AU=Kawada, Charles or"
"AU=Kawai, Tatsuo or"
"AU=Kayden, Stephanie or"
"AU=Kaye, Elaine or"
"AU=Kaye, Kenneth or"
"AU=Kaza, Aditya or"
"AU=Kazantsev, Aleksey or"
"AU=Kazemi, Homayoun or"
"AU=Kazlas, Melanie or"
"AU=Keane, John or"
"AU=Keates, Andrew or"
"AU=Keating, Nancy or"
"AU=Keefer, Constance or"
"AU=Keenan, Hillary or"
"AU=Keenan, M or"
"AU=Kegel, Kimberly or"
"AU=Kehoe, Laura or"
"AU=Kehoe, Nancy or"
"AU=Keith, David or"
"AU=Kelleher, Cassandra or"
"AU=III, Raymond or"
"AU=Kelley, Vicki or"
"AU=Kellogg, Mark or"
"AU=Kelly, Ciaran or"
"AU=Kelly, Edward or"
"AU=Kelly, Hillary or"
"AU=Kelly, John or"
"AU=Jr., Martin or"
"AU=Kelly, Sean or"
"AU=Kelly, Susan or"
"AU=Kelsey, Peter or"
"AU=Kenet, Tal or"
"AU=Kenna, Margaret or"
"AU=Kennedy, Maura or"
"AU=Kennedy, Scott or"
"AU=Kenney, Lisa or"
"AU=Kent, Michael or"
"AU=Jr., Ralph or"
"AU=Kent, Tara or"
"AU=Kerfoot, B. or"
"AU=Kerry, Vanessa or"
"AU=Kerzner, Leslie or"
"AU=Keshavan, Matcheri or"
"AU=Keshavjee, Salmaan or"
"AU=Kesselheim, Aaron or"
"AU=Kesselheim, Jennifer or"
"AU=Kessler, Ronald or"
"AU=Ketten, Darlene or"
"AU=Kettyle, Cynthia or"
"AU=Keuthen, Nancy or"
"AU=Keutmann, Henry or"
"AU=Khabbaz, Kamal or"
"AU=Khademhosseini, Ali or"
"AU=Khalil, Raouf or"
"AU=Khalili, Hamed or"
"AU=Khalsa, Sat or"
"AU=Khankin, Eliyahu or"
"AU=Khantzian, Edward or"
"AU=Kharasch, Sigmund or"
"AU=Kharasch, Virginia or"
"AU=Kharchenko, Peter or"
"AU=Khatri, Ashok or"
"AU=Kheir, John or"
"AU=Khorasani, Ramin or"
"AU=Khoshbin, Shahram or"
"AU=Khurana, Bharti or"
"AU=Khwaja, Khalid or"
"AU=Kiang, Nelson or"
"AU=Kibel, Adam or"
"AU=Kickham, Jennifer or"
"AU=Kieff, David or"
"AU=Kieff, Elliott or"
"AU=Kiel, Douglas or"
"AU=Kieran, Mark or"
"AU=Kijewski, Marie or"
"AU=Kikinis, Ron or"
"AU=Kilbridge, Kerry or"
"AU=Killgore, William or"
"AU=Killoran, Joseph or"
"AU=Kim, Arthur or"
"AU=Kim, Carla or"
"AU=Kim, Caroline or"
"AU=Kim, Cheonil or"
"AU=Kim, Chun or"
"AU=Kim, Chun-Hyung or"
"AU=Kim, Dae or"
"AU=Kim, David or"
"AU=Kim, Doo or"
"AU=Kim, Grace or"
"AU=Kim, Hans or"
"AU=Kim, Heung or"
"AU=Kim, Hyo-Jeong or"
"AU=Kim, Ivana or"
"AU=Kim, James or"
"AU=Kim, Jane or"
"AU=Kim, Jayoung or"
"AU=Kim, Jee or"
"AU=Kim, Kwang-Soo or"
"AU=Kim, Leo or"
"AU=Kim, Matthew or"
"AU=Kim, Mikyung or"
"AU=Kim, Seoyoung or"
"AU=Kim, Susan or"
"AU=Kim, Young or"
"AU=Kim, Young-Bum or"
"AU=Kim, Young-Jo or"
"AU=Kimball, Alexandra or"
"AU=Kimball, William or"
"AU=Kimberly, Heidi or"
"AU=Kimberly, William or"
"AU=Kimia, Amir or"
"AU=Kinane, Thomas or"
"AU=Kinet, Jean-Pierre or"
"AU=King, David or"
"AU=King, George or"
"AU=King, Louise or"
"AU=King, Mary or"
"AU=King, Randall or"
"AU=Kingston, Robert or"
"AU=Kinlay, Scott or"
"AU=Kinney, Hannah or"
"AU=Kirby, James or"
"AU=Kirchhausen, Tomas or"
"AU=Kirdar, Jamil or"
"AU=Kirschner, Marc or"
"AU=Kirshenbaum, James or"
"AU=Kiruluta, Andrew or"
"AU=Kishony, Roy or"
"AU=Kissin, Igor or"
"AU=Kissler, Stephan or"
"AU=Kistler, J or"
"AU=Kitts, Robert or"
"AU=Kitz, Richard or"
"AU=Kjelsberg, Michael or"
"AU=Klagsbrun, Michael or"
"AU=Klawiter, Eric or"
"AU=Kleefield, Jonathan or"
"AU=Klein, Allon or"
"AU=Klein, Joshua or"
"AU=Kleinman, Arthur or"
"AU=Kleinman, Kenneth or"
"AU=Kleinman, Monica or"
"AU=Kleinman, Paul or"
"AU=Kleinman, Ronald or"
"AU=Klepser, Marian or"
"AU=Klerman, Elizabeth or"
"AU=Klibanski, Anne or"
"AU=Klig, Jean or"
"AU=Kloek, Carolyn or"
"AU=Klompas, Michael or"
"AU=Knapp, Robert or"
"AU=Knight, John or"
"AU=Knipe, David or"
"AU=Knoechel, Birgit or"
"AU=Knudsen, Amy or"
"AU=Ko, Dicken or"
"AU=Kobayashi, Akio or"
"AU=Kobayashi, Susumu or"
"AU=Kobayashi, Tatsuya or"
"AU=Kobelin, Cindy or"
"AU=Kobelin, Marc or"
"AU=Kobler, James or"
"AU=Kobzik, Lester or"
"AU=Kocher, Mininder or"
"AU=Kocher, Olivier or"
"AU=Kochevar, Irene or"
"AU=Kocsis, Bernat or"
"AU=Kodali, Bhavani or"
"AU=Koehler, Julia or"
"AU=Koenen, Karestan or"
"AU=Koenig, Serena or"
"AU=Koerner, Frederick or"
"AU=Koerte, Inga or"
"AU=Koh, Howard or"
"AU=Kohane, Daniel or"
"AU=Kohane, Isaac or"
"AU=Kohli, Neeraj or"
"AU=Kojima, Koji or"
"AU=Koka, Babu or"
"AU=Kokkotou, Efi or"
"AU=Kolli, Srinath or"
"AU=Kolodny, Gerald or"
"AU=Kolp, Rebecca or"
"AU=Kolter, Roberto or"
"AU=Komaroff, Anthony or"
"AU=Kong, Chung or"
"AU=Kong, Jian or"
"AU=Kong, Sek or"
"AU=Koniaris, Anastasia or"
"AU=Konowitz, Paul or"
"AU=Konstantinopoulos, Panagiotis or"
"AU=Kontaridis, Maria or"
"AU=Kontos, Nicholas or"
"AU=Koo, Sophia or"
"AU=Kooy, Hanne or"
"AU=Kopans, Daniel or"
"AU=Koplan, Bruce or"
"AU=Koralnik, Igor or"
"AU=Koreth, John or"
"AU=Korn, David or"
"AU=Korn, Risa or"
"AU=Korrick, Susan or"
"AU=Korzenik, Joshua or"
"AU=Koski, Greg or"
"AU=Kosowsky, Joshua or"
"AU=Kotelchuck, Milton or"
"AU=Kotton, Camille or"
"AU=Koulmanda, Maria or"
"AU=Kourembanas, Stella or"
"AU=Koutrakis, Petros or"
"AU=Kovacs, Dora or"
"AU=Kovatsis, Pete or"
"AU=Koven, Suzanne or"
"AU=Kozakewich, Harry or"
"AU=Koziel, Henryk or"
"AU=Kozono, David or"
"AU=Kradin, Richard or"
"AU=Kraft, Phillip or"
"AU=Krajewski, Katherine or"
"AU=Krakauer, Eric or"
"AU=Kramer, Daniel or"
"AU=Kramer, Dennis or"
"AU=Krane, Jeffrey or"
"AU=Krapivinsky, Grigory or"
"AU=Krauss, Baruch or"
"AU=Kravitz, Edward or"
"AU=Krawczyk, Walter or"
"AU=Kreidberg, Jordan or"
"AU=Kreiman, Gabriel or"
"AU=Kressel, Herbert or"
"AU=Krichevsky, Anna or"
"AU=Kriegel, Gila or"
"AU=Krieger, Nancy or"
"AU=Kris, Anton or"
"AU=Krishnamoorthy, Kalpathy or"
"AU=Krishnamurthy, Kaarkuzhali or"
"AU=Krishnan, Monica or"
"AU=Kristal, Bruce or"
"AU=Krolewski, Andrzej or"
"AU=Kronenberg, Henry or"
"AU=Krop, Ian or"
"AU=Kroshinsky, Daniela or"
"AU=Kruk, Margaret or"
"AU=Krupat, Edward or"
"AU=Kruse, Andrew or"
"AU=Kruskal, Jonathan or"
"AU=Krzystolik, Magdalena or"
"AU=Ksander, Bruce or"
"AU=Kubicki, Marek or"
"AU=Kubzansky, Laura or"
"AU=Kucherlapati, Raju or"
"AU=Kuchroo, Vijay or"
"AU=Kufe, Donald or"
"AU=Kuhlthau, Karen or"
"AU=Kujawa, Sharon or"
"AU=Kulik, Thomas or"
"AU=Kulkarni, Rohit or"
"AU=Kulke, Matthew or"
"AU=Kulldorff, Martin or"
"AU=Kumar, Anand or"
"AU=Kumar, Sandeep or"
"AU=Kumar, Sanjaya or"
"AU=Kundsin, Ruth or"
"AU=Kung, Jong or"
"AU=Kung, Justin or"
"AU=Kunkel, Louis or"
"AU=Kunze, Lisa or"
"AU=Kuo, Braden or"
"AU=Kuo, Frank or"
"AU=Kuperwaser, Mark or"
"AU=Kupper, Thomas or"
"AU=Kuritzkes, Daniel or"
"AU=Kurnick, James or"
"AU=Kuroda, Mitzi or"
"AU=Kurth, Tobias or"
"AU=Kushak, Rafail or"
"AU=Kussman, Barry or"
"AU=Kuter, David or"
"AU=Kuter, Irene or"
"AU=Kvedar, Joseph or"
"AU=Kwak, Eunice or"
"AU=Kwasnik, Edward or"
"AU=Kwiatkowski, David or"
"AU=Kwo, Jean or"
"AU=Kwolek, Christopher or"
"AU=Kwon, Douglas or"
"AU=Kwon, Young-Min or"
"AU=Kwong, Kenneth or"
"AU=Kwong, Raymond or"
"AU=Kyttaris, Vasileios or"
"AU=Muraglia, Glenn or"
"AU=Roche, Martin or"
"AU=Lable, Ira or"
"AU=Labow, Brian or"
"AU=LaCasce, Ann or"
"AU=Lachenauer, Catherine or"
"AU=Lacro, Ronald or"
"AU=Lacson, Ronilda or"
"AU=Laden, Francine or"
"AU=Laffel, Lori or"
"AU=Laga, Alvaro or"
"AU=Lagiou, Pagona or"
"AU=Laham, Roger or"
"AU=Lahav, Galit or"
"AU=Lai, Florence or"
"AU=Lai, Michelle or"
"AU=Laidlaw, Tanya or"
"AU=Laird, Nan or"
"AU=Lake-Bakaar, Gerond or"
"AU=Lambert, Michael or"
"AU=Lammers, Karen or"
"AU=Lamont, Elizabeth or"
"AU=Lamont, J. or"
"AU=Lampson, Lois or"
"AU=Lanca, Margaret or"
"AU=Lancaster, Robert or"
"AU=Lander, Eric or"
"AU=Landman, Adam or"
"AU=Landon, Bruce or"
"AU=Landrigan, Christopher or"
"AU=Landrigan, Philip or"
"AU=Landrum, Mary or"
"AU=Landsman, Adam or"
"AU=Landzberg, Michael or"
"AU=Lane, Andrew or"
"AU=Lang, Peter or"
"AU=Lange, Christoph or"
"AU=Lange, Nick or"
"AU=Langenau, David or"
"AU=Langer, Ana or"
"AU=Langevin, Helene or"
"AU=Langston, Deborah or"
"AU=Lansbury, Peter or"
"AU=Lanske, Beate or"
"AU=Lanuti, Michael or"
"AU=Lapey, Allen or"
"AU=LaPlante, Debi or"
"AU=Larkin, Mary or"
"AU=Larocque, Regina or"
"AU=LaRovere, Joan or"
"AU=Larsen, Philip or"
"AU=Lashkari, Kameran or"
"AU=Lasic, Morana or"
"AU=Lasko, Natasha or"
"AU=Lassar, Andrew or"
"AU=Lathan, Christopher or"
"AU=Lau, Agnes or"
"AU=Lau, Daryl or"
"AU=Laubach, Jacob or"
"AU=Lauer, Georg or"
"AU=Laufer, Marc or"
"AU=Lauterbach, Karl or"
"AU=Lautz, David or"
"AU=Lauwers, Gregory or"
"AU=Lavis, John or"
"AU=Lavoie, Matthew or"
"AU=Law, Michael or"
"AU=Lawler, Jack or"
"AU=Lawler, Sean or"
"AU=Lawner, Peter or"
"AU=Lawrason, James or"
"AU=Lawrence, Janet or"
"AU=Laws, Edward or"
"AU=Lawson, Elizabeth or"
"AU=Layton, Lynne or"
"AU=Lazar, Sara or"
"AU=Gall, Sylvie or"
"AU=Le, Long or"
"AU=Leaning, Jennifer or"
"AU=Leape, Lucian or"
"AU=Leary, Kimberlyn or"
"AU=Lebel, Alyssa or"
"AU=Leboeuf, Nicole or"
"AU=Leboff, Meryl or"
"AU=LeBovidge, Jennifer or"
"AU=Lebowitz, Robert or"
"AU=Lechene, Claude or"
"AU=Lecker, Stewart or"
"AU=Leckie, Robert or"
"AU=Leclair, Elaine or"
"AU=Ledbetter, Monty or"
"AU=Leder, Benjamin or"
"AU=Leder, Philip or"
"AU=Lederer, James or"
"AU=Lee, Anne or"
"AU=Lee, Bernard or"
"AU=Lee, Chih-Hao or"
"AU=Lee, Daniel or"
"AU=Lee, Edward or"
"AU=Lee, Eudocia or"
"AU=Lee, Grace or"
"AU=Lee, Hakho or"
"AU=Lee, Hang or"
"AU=Lee, I-Min or"
"AU=Lee, Jarone or"
"AU=Lee, Jason or"
"AU=Lee, Jean or"
"AU=Lee, Jeannie or"
"AU=Lee, Jong or"
"AU=Lee, Jong or"
"AU=Lee, Jongsoon or"
"AU=Lee, Karen or"
"AU=Lee, Kenneth or"
"AU=Lee, Larissa or"
"AU=Lee, Linda or"
"AU=Lee, Lois or"
"AU=Lee, Patrick or"
"AU=Lee, Richard or"
"AU=Lee, Richard or"
"AU=Lee, Richard or"
"AU=Lee, Sam or"
"AU=Lee, Sandra or"
"AU=Lee, Susanna or"
"AU=Lee, Tae or"
"AU=Lee, Thomas or"
"AU=Jr., Thomas or"
"AU=Lee, Yue-Wei or"
"AU=Lee, Yvonne or"
"AU=Lee-Lewandrowski, Elizabeth or"
"AU=Leeds, Matthew or"
"AU=Leeds, Naomi or"
"AU=Leeman, David or"
"AU=Lees, Marjorie or"
"AU=Lees, Robert or"
"AU=Lefebvre, Daniel or"
"AU=Leff, H. or"
"AU=Leffert, Lisa or"
"AU=Leffler, Daniel or"
"AU=Leguern, Christian or"
"AU=Lehman, Constance or"
"AU=Lehmann, Leslie or"
"AU=Lehmann, Lisa or"
"AU=Lehrich, James or"
"AU=Lehtinen, Maria or"
"AU=Leibovich, Miguel or"
"AU=Leichtner, Alan or"
"AU=Leinbach, Robert or"
"AU=Leissner, Kay or"
"AU=Lejeune, Simon or"
"AU=Lekowski, Robert or"
"AU=Lembo, Anthony or"
"AU=Lemere, Cynthia or"
"AU=Lemon, Katherine or"
"AU=Lencer, Wayne or"
"AU=Lennerz, Jochen or"
"AU=Leopold, Jane or"
"AU=Leritz, Elizabeth or"
"AU=Lerner, Adam or"
"AU=Lerner, Ethan or"
"AU=Lerner, Henry or"
"AU=Lerou, Paul or"
"AU=Lerwill, Melinda or"
"AU=Leslie-Mazwi, Thabele or"
"AU=Lessell, Simmons or"
"AU=Lesser, Cammie or"
"AU=Lesser, Paul or"
"AU=Lester, Susan or"
"AU=Letai, Anthony or"
"AU=Lev, Michael or"
"AU=Levendusky, Philip or"
"AU=Leveroni, Catherine or"
"AU=Levin, Michael or"
"AU=Levin-Scherz, Jeffrey or"
"AU=Levine, Bat-Sheva or"
"AU=Levine, Deborah or"
"AU=Levine, James or"
"AU=Levine, Jami or"
"AU=Levine, John or"
"AU=Levine, Robert or"
"AU=Levine, Wilton or"
"AU=Leviton, Alan or"
"AU=Levitsky, Lynne or"
"AU=Levitsky, Sidney or"
"AU=Levitt, James or"
"AU=Levy, Bruce or"
"AU=Levy, Dan or"
"AU=Levy, Deborah or"
"AU=Levy, Donald or"
"AU=Levy, Douglas or"
"AU=Levy, Harvey or"
"AU=Levy, Jason or"
"AU=Levy, Jonathan or"
"AU=Levy, Ofer or"
"AU=Levy, Raymond or"
"AU=Levy, Sharon or"
"AU=Lew, Edward or"
"AU=Lewandowski, Kathryn or"
"AU=Lewandrowski, Kent or"
"AU=Lewin, Sonia or"
"AU=Lewine, Howard or"
"AU=Lewis, Eldrin or"
"AU=Lewis, Gregory or"
"AU=Lewis, John or"
"AU=Lewis, Richard or"
"AU=Lewis, Stanley or"
"AU=Lhowe, David or"
"AU=Li, Airong or"
"AU=Li, Frederick or"
"AU=Li, Guoan or"
"AU=Li, Jonathan or"
"AU=Li, Joseph or"
"AU=Li, Lingling or"
"AU=Li, Quanzheng or"
"AU=Li, Shaomin or"
"AU=Li, Vincent or"
"AU=Li, Wei or"
"AU=Li, X. or"
"AU=Li, Xueyi or"
"AU=Li, Yefu or"
"AU=Li, Yingwei or"
"AU=Li, Yunping or"
"AU=Li, Zhe or"
"AU=Lian, Christine or"
"AU=Liang, Liming or"
"AU=Liang, Marilyn or"
"AU=Liang, Matthew or"
"AU=Liang, Steven or"
"AU=Liao, Eric or"
"AU=Liao, Katherine or"
"AU=Liao, Maofu or"
"AU=Liao, Ronglih or"
"AU=Liau, Annie or"
"AU=Libby, Peter or"
"AU=Libenson, Mark or"
"AU=Liberles, Stephen or"
"AU=Liberman, M. or"
"AU=Libermann, Towia or"
"AU=Liberthson, Richard or"
"AU=Libman, Howard or"
"AU=Licameli, Greg or"
"AU=Lichter, Eric or"
"AU=Lichterfeld, Mathias or"
"AU=Lichtman, Andrew or"
"AU=Lidov, Hart or"
"AU=Lieberman, Ellice or"
"AU=Lieberman, Gillian or"
"AU=Lieberman, Judy or"
"AU=Liebsch, Norbert or"
"AU=Liebson, Elizabeth or"
"AU=Ligibel, Jennifer or"
"AU=Ligon, Azra or"
"AU=Ligon, Keith or"
"AU=Lillehei, Craig or"
"AU=Lillemoe, Keith or"
"AU=Lilly, Leonard or"
"AU=Lim, Bing or"
"AU=Lim, Chun or"
"AU=Lim, Kee-Hak or"
"AU=Lim, Ruth or"
"AU=Lin, Alexander or"
"AU=Lin, Angela or"
"AU=Lin, Charles or"
"AU=Lin, Derrick or"
"AU=Lin, Herbert or"
"AU=Lin, Jennifer or"
"AU=Lin, Nancy or"
"AU=Lin, Samuel or"
"AU=Lin, Xihong or"
"AU=Lin, Yuan-Chi or"
"AU=Lin, Zhicheng or"
"AU=Lindeman, Neal or"
"AU=Linder, Jeffrey or"
"AU=Lindsay, Ana or"
"AU=Lindsay, Mark or"
"AU=Lindsay, Robin or"
"AU=Lingwood, Daniel or"
"AU=Link, David or"
"AU=Linnman, Clas or"
"AU=Lipes, Myra or"
"AU=Lipsitch, Marc or"
"AU=Lipsitt, Don or"
"AU=Lipsitz, Lewis or"
"AU=Lipsitz, Stuart or"
"AU=Lisbon, Alan or"
"AU=Liteplo, Andrew or"
"AU=Litmanovich, Diana or"
"AU=Litonjua, Augusto or"
"AU=Little, John or"
"AU=Little, Sarah or"
"AU=Litvak, Eugene or"
"AU=Liu, Bob or"
"AU=Liu, Hanzhong or"
"AU=Liu, Hesheng or"
"AU=Liu, Joyce or"
"AU=Liu, Philip or"
"AU=Liu, Qin or"
"AU=Liu, Shan or"
"AU=Liu, Wenquan or"
"AU=Liu, Xiaole or"
"AU=Liu, Yang-Yu or"
"AU=Livingston, David or"
"AU=Livingstone, Margaret or"
"AU=Livni, Elijahu or"
"AU=Lo, Clifford or"
"AU=Lo, Eng or"
"AU=Lo, Janet or"
"AU=Locascio, Joseph or"
"AU=Lock, James or"
"AU=Locke, Steven or"
"AU=Lockley, Steven or"
"AU=Lockman, Shahin or"
"AU=Loda, Massimo or"
"AU=Loddenkemper, Tobias or"
"AU=Loder, Elizabeth or"
"AU=Loeffler, Jay or"
"AU=Loeken, Mary or"
"AU=Loewenstein, John or"
"AU=Loewenstein, Matthew or"
"AU=Logan, Deirdre or"
"AU=Logerfo, Frank or"
"AU=Loggia, Marco or"
"AU=Lok, Josephine or"
"AU=Lok, Judith or"
"AU=London, Irving or"
"AU=London, Wendy or"
"AU=Long, Aidan or"
"AU=Long, Selina or"
"AU=Longo, Dan or"
"AU=Longo, Letizia or"
"AU=Loo, Timothy or"
"AU=Looby, Sara or"
"AU=Look, A. or"
"AU=Loparo, Joseph or"
"AU=Lopez, Mary or"
"AU=Lorch, Jochen or"
"AU=Lorente, Carol or"
"AU=Lorenzi, Mara or"
"AU=Loring, Stephen or"
"AU=Lory, Stephen or"
"AU=Loscalzo, Joseph or"
"AU=Losina, Elena or"
"AU=Losman, Julie-Aurore or"
"AU=Loughlin, Loughlin or"
"AU=Louis, David or"
"AU=Jr., Abner or"
"AU=Jr., Frederick or"
"AU=Lowell, Bradford or"
"AU=Lowen, Steven or"
"AU=Lowenstein, Edward or"
"AU=Lown, Bernard or"
"AU=Lown, Beth or"
"AU=Lu, Bing or"
"AU=Lu, Chafen or"
"AU=Lu, Christine or"
"AU=Lu, Chunling or"
"AU=Lu, Hsiao-Ming or"
"AU=Lu, Hua or"
"AU=Lu, Jun or"
"AU=Lu, Kun or"
"AU=Lu, Kwok-Tung or"
"AU=Lu, Xing-Qi or"
"AU=Lu, Yi or"
"AU=Lu, Ying-Jie or"
"AU=Lubitz, Carrie or"
"AU=Lubitz, Steven or"
"AU=Ludwig, David or"
"AU=Lukas, Scott or"
"AU=Luo, Gang or"
"AU=Luo, Hongbo or"
"AU=Luscinskas, Francis or"
"AU=Luster, Andrew or"
"AU=IV, Samuel or"
"AU=Ly, Thuytien or"
"AU=Lyatskaya, Yulia or"
"AU=Lyn, Everett or"
"AU=Lynch, Eileen or"
"AU=Lynch, Maureen or"
"AU=Lyons, Jennifer or"
"AU=Lyons-Ruth, Karlen or"
"AU=Ma, Jing or"
"AU=Ma, Qiufu or"
"AU=Maas, Richard or"
"AU=MacArthur, Daniel or"
"AU=MacConaill, Laura or"
"AU=MacDonald, Marcy or"
"AU=MacDonald, Shannon or"
"AU=MacGillivray, Thomas or"
"AU=MacGinnitie, Andrew or"
"AU=Machtei, Eli or"
"AU=Konstantopoulos, Wendy or"
"AU=Macintosh, David or"
"AU=Mack, Jennifer or"
"AU=Mackenzie, Malcolm or"
"AU=Macklis, Jeffrey or"
"AU=Mackool, Bonnie or"
"AU=MacLean, James or"
"AU=Maclure, K. or"
"AU=Macnow, Laura or"
"AU=MacRae, Calum or"
"AU=Madineedi, Mangadhara or"
"AU=Madore, Bruno or"
"AU=Madras, Bertha or"
"AU=Madsen, Joren or"
"AU=Madsen, Joseph or"
"AU=Maeda, Takahiro or"
"AU=Maestas, Nicole or"
"AU=Maggs, Peter or"
"AU=Maguire, Casey or"
"AU=Maguire, James or"
"AU=Mah, Douglas or"
"AU=Mahadevan, Anand or"
"AU=Mahan, Susan or"
"AU=Maheswaran, Shyamala or"
"AU=Mahmood, Feroze-Ud-Den or"
"AU=Mahmood, Umar or"
"AU=Maier, Ward or"
"AU=Mainero, Caterina or"
"AU=Mair, William or"
"AU=Maira-Litran, Tomas or"
"AU=Maison, Stephane or"
"AU=Majid, Adnan or"
"AU=Majzoub, Joseph or"
"AU=Mak, Raymond or"
"AU=Makadon, Harvey or"
"AU=Makar, Robert or"
"AU=Makimura, Hideo or"
"AU=Makrauer, Frederick or"
"AU=Makrigiorgos, Gerassimos or"
"AU=Makris, Nikolaos or"
"AU=Maktabi, Mazen or"
"AU=Malabanan, Alan or"
"AU=Malchau, Henrik or"
"AU=Malek, Sayeed or"
"AU=Maleki, Nasim or"
"AU=Malik, Raza or"
"AU=Malik, Wasim or"
"AU=Malley, Richard or"
"AU=Mallur, Pavan or"
"AU=Mallya, Gopinath or"
"AU=Maltas, Carolynn or"
"AU=III, John or"
"AU=Mamon, Harvey or"
"AU=Mancuso, Thomas or"
"AU=Mandell, Frederick or"
"AU=Mandell, James or"
"AU=Mandinova, Anna or"
"AU=Mandl, Kenneth or"
"AU=Mangion, Judy or"
"AU=Manis, John or"
"AU=Mankarious, Leila or"
"AU=Mankin, Henry or"
"AU=Manley, Peter or"
"AU=Mann, Susan or"
"AU=Mannick, John or"
"AU=Manning, Brendan or"
"AU=Manning, Mary or"
"AU=Manning, Warren or"
"AU=Mannix, Rebekah or"
"AU=Mannstadt, Michael or"
"AU=Manoach, Dara or"
"AU=Manor, Bradley or"
"AU=Mansbach, Jonathan or"
"AU=Manschreck, Theo or"
"AU=Mansfield, Frederick or"
"AU=Mansfield, Joan or"
"AU=Manson, JoAnn or"
"AU=Mansour, Moussa or"
"AU=Manstein, Dieter or"
"AU=Mantagos, Jason or"
"AU=Mantha, Allison or"
"AU=Mantzoros, Christos or"
"AU=Mao, Charlotte or"
"AU=Mao, Jianren or"
"AU=Maramaldi, Peter or"
"AU=Marasco, Wayne or"
"AU=Maratos-Flier, Eleftheria or"
"AU=Marcantonio, Edward or"
"AU=Marci, Carl or"
"AU=II, J. or"
"AU=Marcus, Karen or"
"AU=Marcus, Ronald or"
"AU=Margalit, Danielle or"
"AU=Margolies, Michael or"
"AU=Margolis, Henry or"
"AU=Margossian, Renee or"
"AU=Margossian, Steven or"
"AU=Margulies, Alfred or"
"AU=Margulies, David or"
"AU=Marie, Mohammed or"
"AU=Marill, Keith or"
"AU=Mark, Eugene or"
"AU=Mark, Roger or"
"AU=Markianos, Kyriacos or"
"AU=Markis, John or"
"AU=Markmann, James or"
"AU=Marks, Debora or"
"AU=Marks, Stephen or"
"AU=Marlink, Richard or"
"AU=Marlowe, Nina or"
"AU=Marmot, Michael or"
"AU=Marneros, Alexander or"
"AU=Maron, Bradley or"
"AU=Marota, John or"
"AU=Marques, Luana or"
"AU=Marqusee, Ellen or"
"AU=Marshall, Audrey or"
"AU=Marshall, Gad or"
